sausage;citrus fruit;;;
bottled water;bottled beer;;;
tropical fruit;;;;
other vegetables;whole milk;dessert;butter milk;yogurt
root vegetables;;;;
dessert;bottled water;fruit/vegetable juice;;
chewing gum;specialty bar;;;
onions;whole milk;curd;soda;
pip fruit;root vegetables;other vegetables;whole milk;margarine
soda;;;;
packaged fruit/vegetables;;;;
tropical fruit;other vegetables;packaged fruit/vegetables;butter;bottled water
canned beer;;;;
sausage;pip fruit;root vegetables;whole milk;butter
soda;misc. beverages;specialty bar;;
whole milk;semi-finished bread;sugar;coffee;seasonal products
frozen dessert;pastry;semi-finished bread;vinegar;coffee
citrus fruit;tropical fruit;pip fruit;shopping bags;
coffee;seasonal products;shopping bags;;
oil;canned beer;;;
tropical fruit;;;;
soda;;;;
chicken;curd;;;
other vegetables;packaged fruit/vegetables;dessert;frozen vegetables;domestic eggs
dessert;flower soil/fertilizer;flower (seeds);;
sausage;other vegetables;frozen dessert;pastry;fruit/vegetable juice
condensed milk;pastry;chocolate;;
brown bread;soda;;;
pip fruit;;;;
bottled water;soda;fruit/vegetable juice;salty snack;newspapers
shopping bags;;;;
sausage;sparkling wine;;;
whole milk;frozen vegetables;bottled water;;
soda;;;;
whole milk;yogurt;frozen vegetables;;
pastry;chocolate;specialty bar;;
citrus fruit;tropical fruit;whole milk;curd;yogurt
ice cream;;;;
whole milk;UHT-milk;frozen potato products;baking powder;pet care
whole milk;dessert;yogurt;white bread;
frankfurter;grapes;;;
citrus fruit;oil;misc. beverages;;
yogurt;bottled water;soda;newspapers;
yogurt;waffles;hygiene articles;;
rolls/buns;bottled beer;hygiene articles;;
soda;fruit/vegetable juice;bottled beer;;
onions;whole milk;processed cheese;pastry;oil
butter milk;white bread;pet care;newspapers;
frankfurter;dessert;rolls/buns;artif. sweetener;mustard
frozen dessert;softener;;;
citrus fruit;tropical fruit;pip fruit;yogurt;ice cream
tropical fruit;other vegetables;whole milk;curd;frozen fish
hard cheese;pastry;popcorn;pot plants;
whipped/sour cream;;;;
pork;bottled water;white wine;;
onions;white bread;hygiene articles;;
tropical fruit;pip fruit;whole milk;hard cheese;frozen meals
other vegetables;;;;
sausage;other vegetables;brown bread;misc. beverages;fruit/vegetable juice
chocolate;;;;
soda;;;;
yogurt;frozen meals;soda;;
pip fruit;canned beer;;;
bottled water;soda;chocolate;shopping bags;
bottled beer;;;;
frozen vegetables;;;;
detergent;;;;
bottled water;soda;cake bar;chocolate;shopping bags
other vegetables;;;;
yogurt;margarine;bottled water;chewing gum;
sweet spreads;waffles;;;
tropical fruit;yogurt;spread cheese;brown bread;
whole milk;brown bread;newspapers;;
citrus fruit;soda;;;
citrus fruit;pip fruit;grapes;other vegetables;brown bread
citrus fruit;other vegetables;frozen meals;rice;bottled beer
pork;;;;
yogurt;soda;fruit/vegetable juice;;
beef;tropical fruit;root vegetables;whole milk;rolls/buns
shopping bags;;;;
whipped/sour cream;napkins;;;
other vegetables;brown bread;;;
sugar;;;;
packaged fruit/vegetables;whole milk;soda;;
tropical fruit;butter;whipped/sour cream;rolls/buns;
whole milk;ice cream;;;
canned beer;;;;
tropical fruit;whole milk;yogurt;pastry;soda
chewing gum;hygiene articles;;;
tropical fruit;whole milk;long life bakery product;chocolate;
white wine;;;;
whole milk;coffee;;;
canned beer;;;;
tropical fruit;pip fruit;other vegetables;curd;beverages
chicken;beef;packaged fruit/vegetables;dessert;whipped/sour cream
sweet spreads;hygiene articles;house keeping products;;
packaged fruit/vegetables;fruit/vegetable juice;salty snack;;
other vegetables;whole milk;;;
citrus fruit;condensed milk;flour;;
whipped/sour cream;;;;
hamburger meat;citrus fruit;root vegetables;other vegetables;ice cream
bottled water;soda;;;
frozen meals;frozen fish;frozen dessert;pastry;canned beer
white bread;flour;fruit/vegetable juice;hygiene articles;
pastry;pickled vegetables;canned beer;;
bottled beer;;;;
tropical fruit;yogurt;whipped/sour cream;sliced cheese;coffee
sausage;tropical fruit;whole milk;soft cheese;brown bread
soda;;;;
rolls/buns;;;;
UHT-milk;bottled water;;;
nuts/prunes;canned fish;soda;shopping bags;
canned beer;;;;
tropical fruit;root vegetables;whole milk;condensed milk;rolls/buns
oil;pickled vegetables;hygiene articles;;
rolls/buns;;;;
citrus fruit;tropical fruit;whole milk;rolls/buns;honey
berries;yogurt;;;
beef;citrus fruit;root vegetables;pasta;canned beer
citrus fruit;rolls/buns;chewing gum;shopping bags;
frankfurter;pastry;soda;;
whole milk;sliced cheese;rolls/buns;shopping bags;
beef;onions;other vegetables;rolls/buns;
pip fruit;dish cleaner;napkins;;
domestic eggs;candy;;;
root vegetables;butter;curd;pastry;chocolate
softener;;;;
whole milk;butter;sugar;coffee;
frankfurter;hygiene articles;;;
chicken;root vegetables;other vegetables;curd;yogurt
sausage;chicken;other vegetables;whole milk;whipped/sour cream
curd;yogurt;bathroom cleaner;;
frankfurter;coffee;;;
pip fruit;curd;margarine;baking powder;
yogurt;light bulbs;;;
rolls/buns;;;;
chicken;root vegetables;curd;specialty bar;newspapers
beef;;;;
citrus fruit;whole milk;butter;yogurt;frozen vegetables
beef;soft cheese;bottled beer;;
rolls/buns;bottled water;;;
pastry;soda;;;
canned beer;;;;
whole milk;;;;
pip fruit;whole milk;butter;cream cheese ;bottled water
citrus fruit;tropical fruit;whole milk;pastry;margarine
other vegetables;whole milk;yogurt;domestic eggs;roll products 
citrus fruit;root vegetables;whole milk;butter milk;yogurt
beef;white wine;;;
meat;;;;
UHT-milk;condensed milk;sugar;coffee;cling film/bags
frankfurter;sausage;finished products;organic sausage;pastry
sausage;sliced cheese;rolls/buns;soda;
bottled beer;liquor;shopping bags;;
soda;;;;
tropical fruit;whole milk;curd;yogurt;brown bread
other vegetables;whole milk;rolls/buns;flour;
hamburger meat;rolls/buns;candles;;
fish;root vegetables;rolls/buns;roll products ;napkins
frankfurter;sausage;chicken;citrus fruit;root vegetables
yogurt;cream cheese ;spread cheese;rolls/buns;bottled water
tropical fruit;yogurt;coffee;cling film/bags;newspapers
meat;root vegetables;pastry;;
bottled water;soda;salty snack;;
hamburger meat;whole milk;yogurt;salt;canned vegetables
meat;root vegetables;hard cheese;brown bread;
frankfurter;;;;
chicken;citrus fruit;butter;margarine;bottled water
chicken;other vegetables;whipped/sour cream;pickled vegetables;
salty snack;;;;
whole milk;whipped/sour cream;;;
rolls/buns;;;;
beef;hamburger meat;;;
citrus fruit;onions;soups;;
chicken;herbs;curd;oil;soda
citrus fruit;other vegetables;curd;brown bread;hygiene articles
bottled water;white wine;salty snack;;
sausage;other vegetables;whole milk;UHT-milk;frozen vegetables
pip fruit;grapes;whole milk;rolls/buns;
frankfurter;beef;whole milk;chocolate marshmallow;
ham;hamburger meat;whole milk;processed cheese;rolls/buns
butter;sliced cheese;brown bread;;
pork;citrus fruit;whole milk;curd;yogurt
pork;beverages;;;
citrus fruit;pip fruit;other vegetables;condensed milk;frozen vegetables
canned beer;;;;
berries;liquor;;;
condensed milk;bottled water;fruit/vegetable juice;bottled beer;canned beer
chicken;rolls/buns;margarine;coffee;bottled water
rolls/buns;;;;
pork;citrus fruit;tropical fruit;pip fruit;
whole milk;rolls/buns;soap;napkins;newspapers
root vegetables;frozen vegetables;;;
chicken;beef;root vegetables;whole milk;curd
root vegetables;other vegetables;whole milk;yogurt;hard cheese
tropical fruit;other vegetables;whole milk;margarine;
root vegetables;other vegetables;yogurt;cream cheese ;rolls/buns
chewing gum;;;;
root vegetables;whole milk;beverages;salt;
chicken;grapes;whole milk;rolls/buns;white wine
canned beer;;;;
whole milk;;;;
citrus fruit;tropical fruit;root vegetables;frozen meals;frozen fish
bottled beer;;;;
whole milk;;;;
onions;other vegetables;yogurt;whipped/sour cream;UHT-milk
sausage;tropical fruit;berries;other vegetables;whole milk
other vegetables;;;;
bottled beer;;;;
whole milk;;;;
yogurt;canned fish;;;
sausage;pastry;soda;salty snack;newspapers
specialty chocolate;;;;
zwieback;dishes;;;
frozen vegetables;;;;
frankfurter;rolls/buns;;;
whole milk;rolls/buns;bottled water;;
frankfurter;tropical fruit;root vegetables;butter milk;beverages
pork;canned beer;seasonal products;;
canned vegetables;;;;
chicken;berries;other vegetables;yogurt;frozen vegetables
pip fruit;root vegetables;other vegetables;beverages;cookware
sausage;sliced cheese;rolls/buns;sugar;candy
whole milk;oil;candles;;
pork;;;;
chicken;;;;
coffee;female sanitary products;napkins;;
sausage;root vegetables;frozen vegetables;frozen meals;rolls/buns
sausage;rolls/buns;male cosmetics;;
bottled beer;;;;
curd cheese;;;;
frankfurter;rolls/buns;;;
sausage;tropical fruit;rolls/buns;pastry;
soda;salty snack;;;
rolls/buns;canned fish;canned beer;waffles;newspapers
tropical fruit;;;;
butter;beverages;sliced cheese;pastry;shopping bags
frankfurter;white wine;dish cleaner;;
finished products;;;;
liver loaf;pip fruit;grapes;other vegetables;
frankfurter;beef;berries;processed cheese;frozen meals
butter milk;instant coffee;;;
whole milk;curd;red/blush wine;newspapers;
whole milk;butter;rolls/buns;pasta;candy
root vegetables;other vegetables;butter;domestic eggs;bottled water
whole milk;yogurt;frozen meals;waffles;napkins
sausage;beef;whole milk;rolls/buns;pastry
waffles;;;;
citrus fruit;;;;
whole milk;;;;
pork;newspapers;;;
berries;other vegetables;yogurt;spread cheese;rolls/buns
bottled water;specialty chocolate;;;
chocolate;;;;
fruit/vegetable juice;;;;
whole milk;artif. sweetener;;;
chocolate marshmallow;;;;
chicken;whole milk;;;
hygiene articles;;;;
pork;;;;
root vegetables;UHT-milk;condensed milk;white bread;shopping bags
chicken;ice cream;;;
root vegetables;onions;yogurt;whipped/sour cream;UHT-milk
pip fruit;whole milk;domestic eggs;sweet spreads;soda
pip fruit;whole milk;rolls/buns;ketchup;spices
bottled beer;;;;
rolls/buns;newspapers;;;
whole milk;bottled water;bottled beer;;
candy;;;;
curd;Instant food products;specialty bar;;
sausage;turkey;pip fruit;curd;yogurt
frankfurter;sausage;tropical fruit;other vegetables;whipped/sour cream
herbs;other vegetables;hygiene articles;napkins;
grapes;berries;;;
sausage;root vegetables;other vegetables;whole milk;soda
bottled beer;red/blush wine;;;
yogurt;spread cheese;pastry;shopping bags;
canned beer;red/blush wine;;;
nuts/prunes;whole milk;rolls/buns;waffles;chocolate
grapes;berries;soda;;
grapes;other vegetables;frozen dessert;;
citrus fruit;semi-finished bread;;;
whole milk;canned beer;;;
rolls/buns;brown bread;;;
rolls/buns;snack products;;;
canned beer;;;;
butter;;;;
beef;tropical fruit;root vegetables;yogurt;brown bread
soda;;;;
sausage;whole milk;rolls/buns;coffee;newspapers
sausage;rolls/buns;soda;;
cream cheese ;coffee;bottled water;;
long life bakery product;waffles;newspapers;;
other vegetables;butter milk;yogurt;;
canned beer;newspapers;;;
bottled water;soda;bottled beer;;
sausage;domestic eggs;rolls/buns;canned fish;coffee
pork;root vegetables;other vegetables;beverages;rolls/buns
grapes;;;;
bottled beer;prosecco;;;
instant coffee;;;;
berries;yogurt;cat food;chocolate;
citrus fruit;pickled vegetables;meat spreads;specialty chocolate;
beef;whole milk;;;
yogurt;bottled beer;white wine;salty snack;napkins
frozen meals;zwieback;fruit/vegetable juice;salty snack;long life bakery product
tropical fruit;pickled vegetables;fruit/vegetable juice;;
citrus fruit;butter;sliced cheese;domestic eggs;
salty snack;;;;
soda;chocolate;;;
beef;root vegetables;yogurt;whipped/sour cream;frozen vegetables
citrus fruit;tropical fruit;pip fruit;other vegetables;zwieback
sausage;yogurt;;;
root vegetables;whole milk;;;
frankfurter;other vegetables;butter;yogurt;soft cheese
curd;dessert;soda;bottled beer;cake bar
curd;;;;
whole milk;mustard;;;
whole milk;rolls/buns;;;
onions;other vegetables;whole milk;yogurt;frozen vegetables
whole milk;rolls/buns;vinegar;baking powder;instant coffee
root vegetables;onions;whole milk;butter;oil
pip fruit;other vegetables;brown bread;fruit/vegetable juice;specialty chocolate
beef;pip fruit;other vegetables;whole milk;curd cheese
citrus fruit;butter milk;sliced cheese;bottled water;cleaner
sausage;hamburger meat;root vegetables;onions;meat spreads
ice cream;rolls/buns;;;
ice cream;chocolate;;;
tropical fruit;whole milk;bottled water;soda;
tropical fruit;rolls/buns;canned fish;specialty chocolate;napkins
sparkling wine;;;;
sausage;other vegetables;whole milk;whipped/sour cream;domestic eggs
tropical fruit;soda;rum;;
long life bakery product;newspapers;;;
whole milk;rolls/buns;nut snack;;
ham;pork;hard cheese;domestic eggs;rolls/buns
frankfurter;meat;citrus fruit;pip fruit;brown bread
rolls/buns;Instant food products;;;
hamburger meat;frozen vegetables;;;
condensed milk;coffee;;;
whole milk;pickled vegetables;;;
bottled beer;;;;
sausage;ham;pip fruit;processed cheese;
white bread;coffee;seasonal products;;
other vegetables;bottled beer;;;
sausage;pip fruit;berries;whole milk;butter
beef;tropical fruit;root vegetables;other vegetables;whole milk
berries;UHT-milk;semi-finished bread;cat food;cake bar
beef;root vegetables;whole milk;yogurt;pudding powder
whole milk;butter;butter milk;beverages;domestic eggs
frankfurter;curd;yogurt;hard cheese;brown bread
tropical fruit;whole milk;domestic eggs;brown bread;soda
whole milk;house keeping products;;;
citrus fruit;brown bread;pastry;white wine;chocolate
dessert;UHT-milk;newspapers;shopping bags;
whole milk;soda;soap;;
pastry;specialty chocolate;female sanitary products;;
curd cheese;rolls/buns;bottled beer;;
other vegetables;whole milk;processed cheese;soda;
male cosmetics;;;;
other vegetables;yogurt;specialty cheese;bottled water;
finished products;rolls/buns;;;
other vegetables;frozen meals;rolls/buns;bottled water;bottled beer
fruit/vegetable juice;;;;
berries;other vegetables;yogurt;;
other vegetables;whole milk;butter;yogurt;whipped/sour cream
roll products ;;;;
sausage;pork;beef;tropical fruit;grapes
beef;citrus fruit;butter;domestic eggs;flour
tropical fruit;whipped/sour cream;UHT-milk;salt;pasta
sausage;butter;butter milk;ice cream;coffee
specialty chocolate;;;;
bottled water;soda;bottled beer;;
sausage;yogurt;margarine;salty snack;
whole milk;specialty chocolate;light bulbs;;
beverages;specialty bar;;;
pastry;waffles;shopping bags;;
grapes;root vegetables;onions;whipped/sour cream;rolls/buns
citrus fruit;yogurt;;;
citrus fruit;tropical fruit;other vegetables;rolls/buns;shopping bags
meat;other vegetables;yogurt;ice cream;fruit/vegetable juice
salty snack;specialty chocolate;;;
finished products;beef;frozen meals;rolls/buns;soda
bottled beer;liquor;;;
citrus fruit;tropical fruit;pastry;seasonal products;
ice cream;soda;misc. beverages;liquor (appetizer);
tropical fruit;root vegetables;yogurt;cream cheese ;processed cheese
margarine;;;;
soda;;;;
sausage;brown bread;;;
beverages;;;;
whipped/sour cream;;;;
tropical fruit;;;;
herbs;whipped/sour cream;semi-finished bread;chewing gum;newspapers
whole milk;;;;
yogurt;bottled beer;white wine;;
hamburger meat;root vegetables;herbs;other vegetables;bottled water
pip fruit;rolls/buns;;;
frozen potato products;;;;
whole milk;;;;
whole milk;brown bread;fruit/vegetable juice;;
sausage;rolls/buns;;;
female sanitary products;;;;
beef;whole milk;yogurt;soft cheese;
sausage;whole milk;rolls/buns;soda;salty snack
sausage;beverages;brown bread;salt;soda
tropical fruit;frozen dessert;;;
frankfurter;coffee;;;
beef;root vegetables;domestic eggs;vinegar;soda
curd;ice cream;pasta;cat food;
bottled water;canned beer;candy;;
yogurt;newspapers;;;
root vegetables;other vegetables;pickled vegetables;bottled water;fruit/vegetable juice
sliced cheese;domestic eggs;coffee;shopping bags;
pip fruit;beverages;frozen meals;long life bakery product;chocolate
chicken;whole milk;;;
ham;whole milk;hard cheese;cat food;
specialty chocolate;;;;
fish;whole milk;white bread;detergent;
detergent;hygiene articles;napkins;;
rolls/buns;margarine;canned fish;;
sausage;ham;yogurt;sugar;misc. beverages
coffee;fruit/vegetable juice;;;
frankfurter;whole milk;;;
sausage;beverages;brown bread;pastry;
whole milk;butter;yogurt;domestic eggs;rolls/buns
dessert;beverages;;;
pip fruit;other vegetables;whole milk;butter milk;dish cleaner
sausage;other vegetables;yogurt;pickled vegetables;bottled water
whole milk;margarine;baking powder;bottled water;bottled beer
salty snack;specialty chocolate;;;
sausage;rolls/buns;bottled beer;;
bottled beer;;;;
sweet spreads;;;;
pip fruit;;;;
pork;bottled water;white wine;shopping bags;
beverages;pastry;bottled water;fruit/vegetable juice;bottled beer
whole milk;;;;
tropical fruit;pip fruit;root vegetables;butter;curd
frankfurter;cream cheese ;white bread;;
sweet spreads;;;;
soups;male cosmetics;;;
soda;syrup;;;
root vegetables;yogurt;beverages;;
whole milk;;;;
citrus fruit;cat food;coffee;salty snack;napkins
whole milk;curd;cream cheese ;shopping bags;
soda;specialty bar;;;
sausage;yogurt;fruit/vegetable juice;shopping bags;
whipped/sour cream;;;;
frankfurter;pork;tropical fruit;dessert;pickled vegetables
other vegetables;brown bread;spices;white wine;
bottled beer;;;;
pip fruit;root vegetables;curd;hard cheese;specialty cheese
citrus fruit;whole milk;domestic eggs;specialty chocolate;shopping bags
whipped/sour cream;;;;
whipped/sour cream;newspapers;;;
other vegetables;butter milk;UHT-milk;sliced cheese;cream cheese 
tropical fruit;whole milk;cream cheese ;brown bread;
tropical fruit;rolls/buns;white bread;salty snack;candy
specialty bar;;;;
meat;brown bread;seasonal products;shopping bags;
soda;canned beer;liquor (appetizer);salty snack;shopping bags
yogurt;specialty bar;;;
frankfurter;onions;packaged fruit/vegetables;cream cheese ;brown bread
ham;pip fruit;domestic eggs;pastry;semi-finished bread
organic products;softener;hygiene articles;;
canned beer;;;;
frozen meals;frozen potato products;coffee;;
other vegetables;whole milk;coffee;soda;canned beer
sausage;coffee;long life bakery product;shopping bags;
sausage;UHT-milk;pickled vegetables;bottled water;canned beer
frankfurter;pork;curd;shopping bags;
male cosmetics;;;;
frozen meals;;;;
whole milk;pastry;semi-finished bread;sugar;soda
UHT-milk;;;;
misc. beverages;;;;
fruit/vegetable juice;;;;
root vegetables;other vegetables;whole milk;yogurt;long life bakery product
frankfurter;whole milk;frozen vegetables;;
grapes;brown bread;;;
grapes;sugar;cling film/bags;;
bottled beer;;;;
rolls/buns;napkins;shopping bags;;
rolls/buns;bottled water;;;
curd;yogurt;newspapers;;
sausage;citrus fruit;butter;yogurt;brown bread
frankfurter;sausage;citrus fruit;frozen vegetables;frozen meals
liver loaf;whole milk;rolls/buns;misc. beverages;chocolate
canned beer;;;;
soft cheese;coffee;candy;;
pork;beef;berries;domestic eggs;oil
tropical fruit;;;;
pip fruit;grapes;frozen meals;rolls/buns;mustard
citrus fruit;tropical fruit;rolls/buns;soda;specialty bar
meat;hamburger meat;other vegetables;whole milk;rolls/buns
shopping bags;;;;
hamburger meat;whole milk;sliced cheese;pasta;shopping bags
root vegetables;margarine;candles;;
beef;root vegetables;whole milk;condensed milk;
canned beer;salty snack;;;
whipped/sour cream;UHT-milk;pastry;margarine;cat food
tropical fruit;yogurt;rolls/buns;skin care;shopping bags
tropical fruit;whole milk;rolls/buns;;
pastry;;;;
turkey;pip fruit;root vegetables;yogurt;cream cheese 
tropical fruit;butter milk;brown bread;flour;
sugar;specialty bar;;;
finished products;whole milk;softener;;
meat;pip fruit;whole milk;soda;newspapers
hamburger meat;pip fruit;curd;dessert;cream cheese 
pork;;;;
whole milk;white bread;mustard;bottled water;soda
pork;herbs;other vegetables;whole milk;curd cheese
UHT-milk;soda;;;
other vegetables;whole milk;domestic eggs;dishes;
whole milk;butter;fruit/vegetable juice;candy;
chicken;whole milk;rolls/buns;;
whole milk;rolls/buns;brown bread;oil;sauces
pip fruit;pastry;;;
rolls/buns;newspapers;;;
root vegetables;frozen vegetables;rolls/buns;fruit/vegetable juice;canned beer
frankfurter;tropical fruit;pip fruit;other vegetables;frozen vegetables
whole milk;whipped/sour cream;;;
frankfurter;tropical fruit;pip fruit;whole milk;curd
root vegetables;whole milk;whipped/sour cream;soda;
pip fruit;;;;
sausage;rolls/buns;bottled beer;;
UHT-milk;domestic eggs;oil;margarine;
pork;other vegetables;Instant food products;detergent;
citrus fruit;other vegetables;UHT-milk;rolls/buns;
beef;hamburger meat;whole milk;soft cheese;frozen chicken
whole milk;hard cheese;brown bread;coffee;soda
beef;grapes;other vegetables;whole milk;dessert
sausage;ham;root vegetables;other vegetables;whole milk
bottled beer;;;;
rolls/buns;;;;
root vegetables;margarine;pet care;;
citrus fruit;butter;yogurt;cream cheese ;rolls/buns
tropical fruit;rolls/buns;newspapers;;
frankfurter;sausage;rolls/buns;soda;liquor (appetizer)
sausage;soda;;;
tropical fruit;onions;whole milk;cream cheese ;specialty cheese
frankfurter;berries;whole milk;rice;coffee
sausage;citrus fruit;berries;other vegetables;whole milk
tropical fruit;hard cheese;frozen vegetables;domestic eggs;semi-finished bread
whipped/sour cream;;;;
beef;whole milk;rolls/buns;coffee;
ham;beef;citrus fruit;newspapers;
tropical fruit;frozen dessert;rolls/buns;bottled water;flower (seeds)
sausage;cream cheese ;domestic eggs;rolls/buns;cereals
frankfurter;domestic eggs;mustard;seasonal products;
sausage;pip fruit;root vegetables;other vegetables;whole milk
frankfurter;sausage;pork;beef;hamburger meat
beef;tropical fruit;margarine;bottled water;
frankfurter;sausage;ham;grapes;other vegetables
bottled water;red/blush wine;;;
beverages;;;;
canned beer;;;;
pastry;soda;;;
frankfurter;tropical fruit;other vegetables;spices;flower (seeds)
other vegetables;soda;shopping bags;;
frankfurter;rolls/buns;pastry;;
pork;whipped/sour cream;rolls/buns;oil;soda
canned beer;;;;
grapes;pasta;dishes;;
bottled water;misc. beverages;fruit/vegetable juice;bottled beer;
beef;citrus fruit;domestic eggs;salty snack;long life bakery product
herbs;whole milk;butter;soups;bottled water
frankfurter;meat;whole milk;butter;yogurt
sausage;finished products;pork;berries;root vegetables
sausage;rolls/buns;;;
newspapers;;;;
ham;hard cheese;pastry;fruit/vegetable juice;
finished products;other vegetables;long life bakery product;;
citrus fruit;berries;pastry;male cosmetics;hygiene articles
berries;other vegetables;yogurt;frozen fish;oil
other vegetables;;;;
soda;;;;
sausage;whole milk;yogurt;UHT-milk;rolls/buns
liver loaf;beef;whole milk;yogurt;soft cheese
soda;;;;
beverages;;;;
hamburger meat;cream cheese ;sweet spreads;coffee;canned beer
chicken;tropical fruit;root vegetables;other vegetables;beverages
tropical fruit;butter;bottled water;male cosmetics;newspapers
nuts/prunes;root vegetables;yogurt;condensed milk;ice cream
pork;root vegetables;whole milk;sliced cheese;frozen fish
grapes;hard cheese;margarine;specialty fat;newspapers
sausage;finished products;semi-finished bread;soda;
soda;;;;
beef;soda;newspapers;;
whole milk;butter;curd;rubbing alcohol;
oil;;;;
other vegetables;whole milk;beverages;flour;flower (seeds)
pip fruit;butter;yogurt;;
frankfurter;beef;root vegetables;butter milk;chocolate
whole milk;;;;
rolls/buns;shopping bags;;;
hamburger meat;root vegetables;whole milk;frozen vegetables;rolls/buns
chicken;spread cheese;frozen meals;domestic eggs;
sausage;other vegetables;whipped/sour cream;ice cream;domestic eggs
hamburger meat;berries;other vegetables;whole milk;beverages
sausage;pork;citrus fruit;root vegetables;other vegetables
margarine;;;;
grapes;other vegetables;whole milk;butter;coffee
canned beer;;;;
bottled beer;;;;
hamburger meat;pip fruit;other vegetables;whole milk;curd
shopping bags;;;;
citrus fruit;tropical fruit;grapes;root vegetables;herbs
root vegetables;domestic eggs;white bread;;
berries;whole milk;yogurt;sugar;cling film/bags
whole milk;butter;curd;whipped/sour cream;newspapers
frankfurter;pork;beef;tropical fruit;other vegetables
other vegetables;whole milk;pastry;margarine;bottled water
cream cheese ;rolls/buns;brown bread;;
citrus fruit;yogurt;rolls/buns;pastry;
tropical fruit;other vegetables;whole milk;pastry;rice
other vegetables;rolls/buns;;;
brown bread;sugar;canned fish;coffee;soda
specialty bar;;;;
processed cheese;rolls/buns;specialty chocolate;;
chicken;pork;frozen vegetables;margarine;
sausage;sliced cheese;rolls/buns;fruit/vegetable juice;
sausage;rolls/buns;canned beer;;
chicken;other vegetables;chewing gum;shopping bags;
cream cheese ;processed cheese;specialty bar;;
other vegetables;whole milk;chocolate;;
pastry;canned beer;;;
soda;;;;
citrus fruit;other vegetables;whole milk;soda;
whole milk;cream cheese ;chewing gum;;
curd;fruit/vegetable juice;specialty chocolate;;
other vegetables;;;;
sausage;chicken;berries;root vegetables;other vegetables
beef;whole milk;sliced cheese;;
yogurt;rolls/buns;;;
finished products;butter;curd;soda;
grapes;fruit/vegetable juice;red/blush wine;long life bakery product;waffles
frozen vegetables;flour;bottled beer;liquor (appetizer);salty snack
sausage;tropical fruit;pip fruit;spices;pet care
pork;citrus fruit;other vegetables;whole milk;whipped/sour cream
UHT-milk;;;;
mayonnaise;;;;
tropical fruit;whole milk;pickled vegetables;soda;
turkey;seasonal products;;;
sausage;hard cheese;pastry;;
rolls/buns;brown bread;specialty bar;;
soda;bottled beer;liquor;red/blush wine;
roll products ;;;;
soda;;;;
sausage;pip fruit;root vegetables;whole milk;rolls/buns
other vegetables;whole milk;brown bread;margarine;
sausage;rolls/buns;red/blush wine;shopping bags;
other vegetables;whole milk;curd;whipped/sour cream;domestic eggs
yogurt;domestic eggs;rolls/buns;;
meat;root vegetables;whole milk;curd;pastry
frankfurter;pork;other vegetables;brown bread;pickled vegetables
other vegetables;whole milk;frozen meals;pastry;fruit/vegetable juice
berries;yogurt;shopping bags;;
rolls/buns;;;;
beverages;;;;
flour;;;;
frankfurter;ham;whole milk;cream cheese ;processed cheese
UHT-milk;rolls/buns;;;
citrus fruit;tropical fruit;onions;other vegetables;pastry
other vegetables;butter;bottled water;detergent;
whole milk;frozen meals;mustard;canned fish;bottled beer
bottled beer;;;;
onions;brown bread;;;
whole milk;curd;yogurt;artif. sweetener;rum
cookware;;;;
beef;citrus fruit;other vegetables;;
chicken;grapes;;;
sausage;berries;whipped/sour cream;shopping bags;
baking powder;coffee;canned beer;;
rolls/buns;;;;
long life bakery product;;;;
cookware;;;;
pip fruit;grapes;yogurt;hard cheese;napkins
citrus fruit;frozen meals;canned beer;red/blush wine;
hamburger meat;pickled vegetables;hygiene articles;;
chicken;root vegetables;;;
beef;instant coffee;;;
soda;;;;
ham;berries;onions;whole milk;butter milk
citrus fruit;root vegetables;rolls/buns;;
hygiene articles;;;;
citrus fruit;tropical fruit;dessert;fruit/vegetable juice;
bottled beer;light bulbs;;;
photo/film;;;;
soda;;;;
sausage;rolls/buns;soda;chocolate;
whole milk;;;;
citrus fruit;yogurt;soda;;
cat food;soda;candy;;
rolls/buns;pastry;candy;;
cake bar;specialty chocolate;;;
yogurt;long life bakery product;;;
frankfurter;pork;tropical fruit;pip fruit;other vegetables
sausage;ham;citrus fruit;root vegetables;other vegetables
frozen meals;specialty bar;;;
whole milk;;;;
sausage;tropical fruit;berries;yogurt;shopping bags
pork;packaged fruit/vegetables;ice cream;oil;detergent
root vegetables;other vegetables;canned fish;shopping bags;
waffles;;;;
berries;root vegetables;whole milk;butter;rolls/buns
hamburger meat;frozen meals;red/blush wine;;
waffles;;;;
chicken;frozen vegetables;soda;canned beer;hygiene articles
chicken;tropical fruit;root vegetables;whole milk;white bread
frankfurter;whole milk;dessert;white bread;shopping bags
cooking chocolate;;;;
pork;canned beer;;;
root vegetables;whole milk;rolls/buns;zwieback;newspapers
cream cheese ;brown bread;;;
chocolate;;;;
brown bread;hair spray;;;
chicken;other vegetables;whole milk;curd;long life bakery product
turkey;roll products ;dishes;;
other vegetables;whole milk;cake bar;detergent;
grapes;;;;
frozen potato products;ketchup;chocolate;hygiene articles;shopping bags
dog food;pet care;shopping bags;;
hamburger meat;whole milk;butter;UHT-milk;cat food
tropical fruit;bottled beer;;;
citrus fruit;;;;
sausage;whole milk;curd;cat food;
pip fruit;yogurt;brown bread;;
tropical fruit;curd;yogurt;whipped/sour cream;
frankfurter;frozen potato products;rolls/buns;specialty fat;
sausage;;;;
baking powder;;;;
bottled water;;;;
root vegetables;;;;
